2024-07-30 12:01:22,713 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: Start.
2024-07-30 12:01:26,920 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msgothic.ttc', name='MS Gothic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,920 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ARIALNB.TTF', name='Arial', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 6.8986363636363635
2024-07-30 12:01:26,920 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GillSansCondLightItNova.ttf', name='Gill Sans Nova', style='italic', variant='normal', weight=300, stretch='condensed', size='scalable')) = 11.344999999999999
2024-07-30 12:01:26,920 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GIL_____.TTF', name='Gill Sans MT', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,920 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BOOKOS.TTF', name='Bookman Old Style', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2024-07-30 12:01:26,920 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\comicz.ttf', name='Comic Sans MS', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2024-07-30 12:01:26,920 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GillSansBoNova.ttf', name='Gill Sans Nova', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-07-30 12:01:26,920 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LSANSI.TTF', name='Lucida Sans', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-07-30 12:01:26,920 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ebrima.ttf', name='Ebrima', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,920 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\CALISTB.TTF', name='Calisto MT', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-07-30 12:01:26,920 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\REFSAN.TTF', name='MS Reference Sans Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,920 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VerdanaPro-BoldItalic.ttf', name='Verdana Pro', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2024-07-30 12:01:26,920 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GeorgiaPro-SemiBoldItalic.ttf', name='Georgia Pro', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\MTEXTRA.TTF', name='MT Extra', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Program Files (x86)\\HP\\HP ICS\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizTwoSymReg.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LeelawUI.ttf', name='Leelawadee UI', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GeorgiaPro-CondRegular.ttf', name='Georgia Pro', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SCHLBKI.TTF', name='Century Schoolbook', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GOTHICBI.TTF', name='Century Gothic', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GOTHICI.TTF', name='Century Gothic', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SansSerifCollection.ttf', name='Sans Serif Collection', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\HPSimplified_It.ttf', name='HP Simplified', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\YuGothR.ttc', name='Yu Gothic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\verdana.ttf', name='Verdana', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 3.6863636363636365
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\POORICH.TTF', name='Poor Richard', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\hpsimplifiedhans-regular.ttf', name='HP Simplified Hans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VerdanaPro-CondBlack.ttf', name='Verdana Pro', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ARIALNI.TTF', name='Arial', style='italic', variant='normal', weight=400, stretch='condensed', size='scalable')) = 7.613636363636363
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\HPSimplified_Lt.ttf', name='HP Simplified', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LBRITEDI.TTF', name='Lucida Bright', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Program Files (x86)\\HP\\HP ICS\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Oblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 1.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\RockwellNovaCond-Italic.ttf', name='Rockwell Nova', style='italic', variant='normal', weight=400, stretch='condensed', size='scalable')) = 11.25
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VerdanaPro-CondBold.ttf', name='Verdana Pro', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 10.535
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\FRABK.TTF', name='Franklin Gothic Book', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LeelaUIb.ttf', name='Leelawadee UI', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ArialNova-Light.ttf', name='Arial Nova', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\l_10646.ttf', name='Lucida Sans Unicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoeuib.ttf', name='Segoe UI', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Program Files (x86)\\HP\\HP ICS\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-Bold.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\tahoma.ttf', name='Tahoma', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\OLDENGL.TTF', name='Old English Text MT', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GeorgiaPro-CondBlack.ttf', name='Georgia Pro', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\DUBAI-BOLD.TTF', name='Dubai', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VerdanaPro-CondRegular.ttf', name='Verdana Pro', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GillSansCondExtraItNova.ttf', name='Gill Sans Nova', style='italic', variant='normal', weight=800, stretch='condensed', size='scalable')) = 11.629999999999999
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ITCBLKAD.TTF', name='Blackadder ITC', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BOOKOSB.TTF', name='Bookman Old Style', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LBRITEI.TTF', name='Lucida Bright', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\COOPBL.TTF', name='Cooper Black', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BOD_PSTC.TTF', name='Bodoni MT', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\taile.ttf', name='Microsoft Tai Le', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\PAPYRUS.TTF', name='Papyrus', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\CENSCBK.TTF', name='Century Schoolbook', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segmdl2.ttf', name='Segoe MDL2 Assets', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\IMPRISHA.TTF', name='Imprint MT Shadow', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbel.ttf', name='Corbel', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BOOKOSBI.TTF', name='Bookman Old Style', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibriz.ttf', name='Calibri', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\palab.ttf', name='Palatino Linotype', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ROCK.TTF', name='Rockwell', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Program Files (x86)\\HP\\HP ICS\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VerdanaPro-CondLightItalic.ttf', name='Verdana Pro', style='italic', variant='normal', weight=300, stretch='condensed', size='scalable')) = 11.344999999999999
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\cour.ttf', name='Courier New', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ROCKI.TTF', name='Rockwell', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguihis.ttf', name='Segoe UI Historic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GeorgiaPro-CondSemiBold.ttf', name='Georgia Pro', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ITCKRIST.TTF', name='Kristen ITC', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\pala.ttf', name='Palatino Linotype', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\NirmalaS.ttf', name='Nirmala UI', style='normal', variant='normal', weight=350, stretch='normal', size='scalable')) = 10.0975
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ArialNova-Bold.ttf', name='Arial Nova', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Program Files (x86)\\HP\\HP ICS\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerifDisplay.ttf', name='DejaVu Serif Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\PERB____.TTF', name='Perpetua', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VerdanaPro-Italic.ttf', name='Verdana Pro', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ELEPHNTI.TTF', name='Elephant', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\NirmalaB.ttf', name='Nirmala UI', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\micross.ttf', name='Microsoft Sans Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ArialNovaCond-LightItalic.ttf', name='Arial Nova', style='italic', variant='normal', weight=300, stretch='condensed', size='scalable')) = 11.344999999999999
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\constan.ttf', name='Constantia', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BRLNSR.TTF', name='Berlin Sans FB', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ERASBD.TTF', name='Eras Bold ITC', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BELL.TTF', name='Bell MT', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GOUDYSTO.TTF', name='Goudy Stout', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\lucon.ttf', name='Lucida Console', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguiemj.ttf', name='Segoe UI Emoji', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LTYPEBO.TTF', name='Lucida Sans Typewriter', style='oblique', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\monbaiti.ttf', name='Mongolian Baiti', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VerdanaPro-CondSemiBold.ttf', name='Verdana Pro', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Program Files (x86)\\HP\\HP ICS\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-BoldOblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 1.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\mmrtextb.ttf', name='Myanmar Text', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\cambriab.ttf', name='Cambria', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\HPSimplified_LtIt.ttf', name='HP Simplified', style='italic', variant='normal', weight=300, stretch='normal', size='scalable')) = 11.145
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibrili.ttf', name='Calibri', style='italic', variant='normal', weight=300, stretch='normal', size='scalable')) = 11.145
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LeelUIsl.ttf', name='Leelawadee UI', style='normal', variant='normal', weight=350, stretch='normal', size='scalable')) = 10.0975
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibrib.ttf', name='Calibri', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GILLUBCD.TTF', name='Gill Sans Ultra Bold Condensed', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\RockwellNova.ttf', name='Rockwell Nova', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguisbi.ttf', name='Segoe UI', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msjh.ttc', name='Microsoft JhengHei', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\REFSPCL.TTF', name='MS Reference Specialty', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\RockwellNovaCond.ttf', name='Rockwell Nova', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BKANT.TTF', name='Book Antiqua', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BASKVILL.TTF', name='Baskerville Old Face', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LEELAWDB.TTF', name='Leelawadee', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbelli.ttf', name='Corbel', style='italic', variant='normal', weight=300, stretch='normal', size='scalable')) = 11.145
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Gabriola.ttf', name='Gabriola', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-07-30 12:01:26,927 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\HPSimplified_Rg.ttf', name='HP Simplified', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
